compressor,compressor_policy,llm_policy,outlier_precision,regular_precision,outlier_values,outlier0,outlier1,outlier2,k_values,k0,k1,k2,num_batches,num_samples,correct_count,avg_accuracy,avg_latency,avg_ce_loss,avg_payload_ratio,tp0_original_bytes,tp1_original_bytes,tp2_original_bytes,tp0_compressed_bytes,tp1_compressed_bytes,tp2_compressed_bytes,tp0_payload_ratio,tp1_payload_ratio,tp2_payload_ratio,avg_compression_ratio
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.7500,1.0000",0.5000,0.7500,1.0000,"0.3281,0.4844,0.5313",0.3281,0.4844,0.5313,100,10000,9328,0.9328,0.021820940419565886,0.3635064767301083,0.4018024396623884,655360000.0,327680000.0,163840000.0,215046384.0,158726398.0,87046400.0,0.3281,0.4844,0.5313,2.4887852867201175
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,1.0000,0.5000",0.5000,1.0000,0.5000,"0.3281,0.5313,0.4219",0.3281,0.5313,0.4219,100,10000,9328,0.9328,0.022553985465783626,0.3635667765885591,0.39957029854910714,655360000.0,327680000.0,163840000.0,215046384.0,174086400.0,69126400.0,0.3281,0.5313,0.4219,2.5026885222228303
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.7500,0.5000",1.0000,0.7500,0.5000,"0.5313,0.4844,0.4219",0.5313,0.4844,0.4219,100,10000,9328,0.9328,0.022970417614560576,0.35780113592743873,0.5022488839285715,655360000.0,327680000.0,163840000.0,348166400.0,158726400.0,69126400.0,0.5313,0.4844,0.4219,1.9910447429530127
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,1.0000,0.7500",0.5000,1.0000,0.7500,"0.3281,0.5313,0.4744",0.3281,0.5313,0.4744,100,10000,9328,0.9328,0.023131819167174397,0.3635255577415228,0.40706515415736605,655360000.0,327680000.0,163840000.0,215046384.0,174086400.0,77722100.0,0.3281,0.5313,0.4744,2.45660919336125
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,1.0000,1.0000",0.5000,1.0000,1.0000,"0.3281,0.5313,0.5313",0.3281,0.5313,0.5313,100,10000,9328,0.9328,0.025697553872596472,0.3635255577415228,0.41519529854910714,655360000.0,327680000.0,163840000.0,215046384.0,174086400.0,87046400.0,0.3281,0.5313,0.5313,2.408505114326879
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,1.0000,1.0000",1.0000,1.0000,1.0000,"0.5313,0.5313,0.5313",0.5313,0.5313,0.5313,100,10000,9328,0.9328,0.02686076633632183,0.3577732790261507,0.5312667410714286,655360000.0,327680000.0,163840000.0,348166400.0,174086400.0,87046400.0,0.5313,0.5313,0.5313,1.8822936252008866
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,1.0000,0.7500",1.0000,1.0000,0.7500,"0.5313,0.5313,0.4716",0.5313,0.5313,0.4716,100,10000,9328,0.9328,0.02752543193753809,0.3577732790261507,0.522742862374442,655360000.0,327680000.0,163840000.0,348166400.0,174086400.0,77270534.0,0.5313,0.5313,0.4716,1.9129864259795433
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.5000,0.5000",0.5000,0.5000,0.5000,"0.3281,0.3594,0.4219",0.3281,0.3594,0.4219,100,10000,9327,0.9327,0.020865022263024002,0.36390238620340826,0.35046315046037946,655360000.0,327680000.0,163840000.0,215046384.0,117766394.0,69126400.0,0.3281,0.3594,0.4219,2.853367033556505
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.7500,0.5000",0.7500,0.7500,0.5000,"0.4531,0.4844,0.4219",0.4531,0.4844,0.4219,100,10000,9327,0.9327,0.020897464458830655,0.3584203708171845,0.457606005859375,655360000.0,327680000.0,163840000.0,296966378.0,158726400.0,69126398.0,0.4531,0.4844,0.4219,2.1852860041074416
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,1.0000,0.5000",0.7500,1.0000,0.5000,"0.4531,0.5313,0.4219",0.4531,0.5313,0.4219,100,10000,9327,0.9327,0.02260277926456183,0.35842589899897576,0.47099886474609376,655360000.0,327680000.0,163840000.0,296966378.0,174086400.0,69126400.0,0.4531,0.5313,0.4219,2.1231473679646347
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.7500,0.7500",1.0000,0.7500,0.7500,"0.5313,0.4844,0.4716",0.5313,0.4844,0.4716,100,10000,9327,0.9327,0.023052542698569597,0.3577665612101555,0.5093501900809152,655360000.0,327680000.0,163840000.0,348166400.0,158726400.0,77270746.0,0.5313,0.4844,0.4716,1.9632858090052747
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.7500,1.0000",1.0000,0.7500,1.0000,"0.5313,0.4844,0.5313",0.5313,0.4844,0.5313,100,10000,9327,0.9327,0.026673228521831335,0.3577665612101555,0.5178738839285715,655360000.0,327680000.0,163840000.0,348166400.0,158726400.0,87046400.0,0.5313,0.4844,0.5313,1.9309720590929174
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,1.0000,0.5000",1.0000,1.0000,0.5000,"0.5313,0.5313,0.4219",0.5313,0.5313,0.4219,100,10000,9327,0.9327,0.027305787408258765,0.35779887340962885,0.5156417410714286,655360000.0,327680000.0,163840000.0,348166400.0,174086400.0,69126400.0,0.5313,0.5313,0.4219,1.9393309741025724
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,1.0000,0.2500",1.0000,1.0000,0.2500,"0.5313,0.5313,0.2969",0.5313,0.5313,0.2969,100,10000,9327,0.9327,0.02830090306000784,0.3603801476955414,0.4977845964704241,655360000.0,327680000.0,163840000.0,348166400.0,174086400.0,48646398.0,0.5313,0.5313,0.2969,2.008901052966622
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.7500,0.7500",0.7500,0.7500,0.7500,"0.4531,0.4844,0.4719",0.4531,0.4844,0.4719,100,10000,9326,0.9326,0.020863946122117342,0.3584773403406143,0.46474075404575893,655360000.0,327680000.0,163840000.0,296966378.0,158726400.0,77309098.0,0.4531,0.4844,0.4719,2.151737267056073
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.7500,1.0000",0.7500,0.7500,1.0000,"0.4531,0.4844,0.5313",0.4531,0.4844,0.5313,100,10000,9326,0.9326,0.02184810906415805,0.3584773403406143,0.4732310076032366,655360000.0,327680000.0,163840000.0,296966378.0,158726400.0,87046400.0,0.4531,0.4844,0.5313,2.1131328757696575
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.5000,0.5000",1.0000,0.5000,0.5000,"0.5313,0.3594,0.4219",0.5313,0.3594,0.4219,100,10000,9326,0.9326,0.02283539518015459,0.3579003477096558,0.4665345947265625,655360000.0,327680000.0,163840000.0,348166400.0,117766398.0,69126398.0,0.5313,0.3594,0.4219,2.143463767324915
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,1.0000,0.7500",0.7500,1.0000,0.7500,"0.4531,0.5313,0.4719",0.4531,0.5313,0.4719,100,10000,9326,0.9326,0.022859653560444712,0.3584607544541359,0.4781331595284598,655360000.0,327680000.0,163840000.0,296966378.0,174086400.0,77308580.0,0.4531,0.5313,0.4719,2.0914675756565617
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,1.0000,1.0000",0.7500,1.0000,1.0000,"0.4531,0.5313,0.5313",0.4531,0.5313,0.5313,100,10000,9326,0.9326,0.025103900639805943,0.3584607544541359,0.48662386474609376,655360000.0,327680000.0,163840000.0,296966378.0,174086400.0,87046400.0,0.4531,0.5313,0.5313,2.0549752538786215
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.5000,0.2500",0.7500,0.5000,0.2500,"0.4531,0.3594,0.2969",0.4531,0.3594,0.2969,100,10000,9324,0.9324,0.020880072615109383,0.3617328395694494,0.4040345720563616,655360000.0,327680000.0,163840000.0,296966378.0,117766396.0,48646396.0,0.4531,0.3594,0.2969,2.475035725062911
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.5000,0.7500",1.0000,0.5000,0.7500,"0.5313,0.3594,0.4723",0.5313,0.3594,0.4723,100,10000,9324,0.9324,0.0232131836283952,0.3578680188208818,0.473726082938058,655360000.0,327680000.0,163840000.0,348166400.0,117766398.0,77374172.0,0.5313,0.3594,0.4723,2.110924511054957
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.5000,1.0000",1.0000,0.5000,1.0000,"0.5313,0.3594,0.5313",0.5313,0.3594,0.5313,100,10000,9324,0.9324,0.026171872331760822,0.3578680188208818,0.4821595964704241,655360000.0,327680000.0,163840000.0,348166400.0,117766398.0,87046400.0,0.5313,0.3594,0.5313,2.074002067614847
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.2500,0.7500",1.0000,0.2500,0.7500,"0.5313,0.2344,0.4742",0.5313,0.2344,0.4742,100,10000,9317,0.9317,0.022856726469472052,0.37287847824394704,0.4382907034737723,655360000.0,327680000.0,163840000.0,348166400.0,76806400.0,77694042.0,0.5313,0.2344,0.4742,2.281590716102973
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,1.0000,0.2500",0.5000,1.0000,0.2500,"0.3281,0.5313,0.2969",0.3281,0.5313,0.2969,100,10000,9317,0.9317,0.022903613939415663,0.36598048083484175,0.38171315220424107,655360000.0,327680000.0,163840000.0,215046384.0,174086400.0,48646396.0,0.3281,0.5313,0.2969,2.6197682585087763
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.2500,0.5000",1.0000,0.2500,0.5000,"0.5313,0.2344,0.4219",0.5313,0.2344,0.4219,100,10000,9317,0.9317,0.02333972609601915,0.37283327102661135,0.4308203125,655360000.0,327680000.0,163840000.0,348166400.0,76806400.0,69126400.0,0.5313,0.2344,0.4219,2.321153323057394
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.2500,1.0000",1.0000,0.2500,1.0000,"0.5313,0.2344,0.5313",0.5313,0.2344,0.5313,100,10000,9317,0.9317,0.026316619855351747,0.37287847824394704,0.4464453125,655360000.0,327680000.0,163840000.0,348166400.0,76806400.0,87046400.0,0.5313,0.2344,0.5313,2.2399160031498817
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.7500,0.2500",0.5000,0.7500,0.2500,"0.3281,0.4844,0.2969",0.3281,0.4844,0.2969,100,10000,9316,0.9316,0.020922700711525976,0.3663223733752966,0.3683202950613839,655360000.0,327680000.0,163840000.0,215046384.0,158726398.0,48646398.0,0.3281,0.4844,0.2969,2.715028233329746
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.5000,0.2500",1.0000,0.5000,0.2500,"0.5313,0.3594,0.2969",0.5313,0.3594,0.2969,100,10000,9315,0.9315,0.022985652599018067,0.36154060795903203,0.44867745361328126,655360000.0,327680000.0,163840000.0,348166400.0,117766398.0,48646400.0,0.5313,0.3594,0.2969,2.228772566900382
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.5000,0.2500",0.5000,0.5000,0.2500,"0.3281,0.3594,0.2969",0.3281,0.3594,0.2969,100,10000,9313,0.9313,0.020865193081554025,0.36728956378996375,0.3326060076032366,655360000.0,327680000.0,163840000.0,215046384.0,117766394.0,48646400.0,0.3281,0.3594,0.2969,3.0065602458777385
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.2500,0.5000",0.7500,0.2500,0.5000,"0.4531,0.2344,0.4219",0.4531,0.2344,0.4219,100,10000,9311,0.9311,0.020959172735456378,0.3723680984973907,0.38617743617466516,655360000.0,327680000.0,163840000.0,296966378.0,76806400.0,69126400.0,0.4531,0.2344,0.4219,2.5894832435204926
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.2500,0.7500",0.7500,0.2500,0.7500,"0.4531,0.2344,0.4745",0.4531,0.2344,0.4745,100,10000,9309,0.9309,0.02092236031079665,0.37234703950583936,0.3936887346540179,655360000.0,327680000.0,163840000.0,296966378.0,76806400.0,77740958.0,0.4531,0.2344,0.4745,2.540077761886739
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.2500,0.7500",0.5000,0.2500,0.7500,"0.3281,0.2344,0.4765",0.3281,0.2344,0.4765,100,10000,9309,0.9309,0.020927395841572435,0.37706686854362487,0.32254185616629466,655360000.0,327680000.0,163840000.0,215046384.0,76806396.0,78064024.0,0.3281,0.2344,0.4765,3.1003728070704244
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.2500,0.5000",0.5000,0.2500,0.5000,"0.3281,0.2344,0.4219",0.3281,0.2344,0.4219,100,10000,9309,0.9309,0.020980541764292867,0.37713762395083905,0.31474886648995537,655360000.0,327680000.0,163840000.0,215046384.0,76806396.0,69126400.0,0.3281,0.2344,0.4219,3.177136143973733
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.2500,1.0000",0.5000,0.2500,1.0000,"0.3281,0.2344,0.5313",0.3281,0.2344,0.5313,100,10000,9309,0.9309,0.022017163103446365,0.37706686854362487,0.33037386648995537,655360000.0,327680000.0,163840000.0,215046384.0,76806396.0,87046400.0,0.3281,0.2344,0.5313,3.02687379793221
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.2500,1.0000",0.7500,0.2500,1.0000,"0.4531,0.2344,0.5313",0.4531,0.2344,0.5313,100,10000,9309,0.9309,0.022041770010255278,0.37234703950583936,0.40180243617466516,655360000.0,327680000.0,163840000.0,296966378.0,76806400.0,87046400.0,0.4531,0.2344,0.5313,2.488785308323257
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.2500,0.2500",1.0000,0.2500,0.2500,"0.5313,0.2344,0.2969",0.5313,0.2344,0.2969,100,10000,9302,0.9302,0.022924454326275736,0.37661969393491745,0.4129631696428571,655360000.0,327680000.0,163840000.0,348166400.0,76806400.0,48646400.0,0.5313,0.2344,0.2969,2.421523451751956
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.2500,0.2500",0.7500,0.2500,0.2500,"0.4531,0.2344,0.2969",0.4531,0.2344,0.2969,100,10000,9299,0.9299,0.020898413015529513,0.3756548035144806,0.3683202933175223,655360000.0,327680000.0,163840000.0,296966378.0,76806400.0,48646400.0,0.4531,0.2344,0.2969,2.7150282461844095
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.2500,0.2500",0.5000,0.2500,0.2500,"0.3281,0.2344,0.2969",0.3281,0.2344,0.2969,100,10000,9295,0.9295,0.02092483068816364,0.3793068243190646,0.2968917236328125,655360000.0,327680000.0,163840000.0,215046384.0,76806396.0,48646400.0,0.3281,0.2344,0.2969,3.368231312627537
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.7500,0.5000",0.2500,0.7500,0.5000,"0.2031,0.4844,0.4219",0.2031,0.4844,0.4219,100,10000,9216,0.9216,0.020857352958992124,0.42286274656653405,0.3147488734654018,655360000.0,327680000.0,163840000.0,133126388.0,158726400.0,69126400.0,0.2031,0.4844,0.4219,3.1771360735622243
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.7500,0.2500",0.2500,0.7500,0.2500,"0.2031,0.4844,0.2969",0.2031,0.4844,0.2969,100,10000,9216,0.9216,0.02087439180351794,0.4273045542836189,0.2968917271205357,655360000.0,327680000.0,163840000.0,133126388.0,158726400.0,48646396.0,0.2031,0.4844,0.2969,3.3682312730593797
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,1.0000,0.5000",0.2500,1.0000,0.5000,"0.2031,0.5313,0.4219",0.2031,0.5313,0.4219,100,10000,9216,0.9216,0.021767798431683333,0.42287268735468386,0.3281417306082589,655360000.0,327680000.0,163840000.0,133126388.0,174086400.0,69126400.0,0.2031,0.5313,0.4219,3.047463661955927
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.5000,0.2500",0.2500,0.5000,0.2500,"0.2031,0.3594,0.2969",0.2031,0.3594,0.2969,100,10000,9215,0.9215,0.020966195387300105,0.4280374590307474,0.26117744140625,655360000.0,327680000.0,163840000.0,133126388.0,117766396.0,48646400.0,0.2031,0.3594,0.2969,3.8288145967573977
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.5000,0.7500",0.2500,0.5000,0.7500,"0.2031,0.3594,0.4780",0.2031,0.3594,0.4780,100,10000,9214,0.9214,0.020849077433813364,0.42281338058412077,0.2870504952566964,655360000.0,327680000.0,163840000.0,133126388.0,117766396.0,78319688.0,0.2031,0.3594,0.478,3.4837076281848764
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.5000,1.0000",0.2500,0.5000,1.0000,"0.2031,0.3594,0.5313",0.2031,0.3594,0.5313,100,10000,9214,0.9214,0.021903359980788083,0.42281338058412077,0.29465958426339284,655360000.0,327680000.0,163840000.0,133126388.0,117766396.0,87046400.0,0.2031,0.3594,0.5313,3.393746728109517
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,1.0000,0.7500",0.2500,1.0000,0.7500,"0.2031,0.5313,0.4775",0.2031,0.5313,0.4775,100,10000,9214,0.9214,0.0223499245964922,0.4229628136754036,0.33608541259765623,655360000.0,327680000.0,163840000.0,133126388.0,174086400.0,78236850.0,0.2031,0.5313,0.4775,2.975434108463218
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,1.0000,1.0000",0.2500,1.0000,1.0000,"0.2031,0.5313,0.5313",0.2031,0.5313,0.5313,100,10000,9214,0.9214,0.02613374197622761,0.4229628136754036,0.3437667306082589,655360000.0,327680000.0,163840000.0,133126388.0,174086400.0,87046400.0,0.2031,0.5313,0.5313,2.9089493280242844
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.5000,0.5000",0.2500,0.5000,0.5000,"0.2031,0.3594,0.4219",0.2031,0.3594,0.4219,100,10000,9213,0.9213,0.020815374269150196,0.42294967755675317,0.27903458426339284,655360000.0,327680000.0,163840000.0,133126388.0,117766396.0,69126400.0,0.2031,0.3594,0.4219,3.5837851520801327
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.7500,0.7500",0.2500,0.7500,0.7500,"0.2031,0.4844,0.4775",0.2031,0.4844,0.4775,100,10000,9213,0.9213,0.020844686799682675,0.4229437009990215,0.32269273507254465,655360000.0,327680000.0,163840000.0,133126388.0,158726400.0,78237056.0,0.2031,0.4844,0.4775,3.0989231901213694
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.7500,1.0000",0.2500,0.7500,1.0000,"0.2031,0.4844,0.5313",0.2031,0.4844,0.5313,100,10000,9213,0.9213,0.02183916833018884,0.4229437009990215,0.3303738734654018,655360000.0,327680000.0,163840000.0,133126388.0,158726400.0,87046400.0,0.2031,0.4844,0.5313,3.026873734023415
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,1.0000,0.2500",0.2500,1.0000,0.2500,"0.2031,0.5313,0.2969",0.2031,0.5313,0.2969,100,10000,9213,0.9213,0.02314192241989076,0.42743080735206607,0.31028458775111606,655360000.0,327680000.0,163840000.0,133126388.0,174086400.0,48646400.0,0.2031,0.5313,0.2969,3.2228477967526863
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.7500,0.0000",0.7500,0.7500,0.0000,"0.4531,0.4844,0.1719",0.4531,0.4844,0.1719,100,10000,9210,0.921,0.022054157024249434,0.4237148255109787,0.4218917218889509,655360000.0,327680000.0,163840000.0,296966378.0,158726400.0,28166400.0,0.4531,0.4844,0.1719,2.3702764195577584
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,1.0000,0.0000",0.7500,1.0000,0.0000,"0.4531,0.5313,0.1719",0.4531,0.5313,0.1719,100,10000,9209,0.9209,0.025579833881929515,0.42402590066194534,0.43528457903180806,655360000.0,327680000.0,163840000.0,296966378.0,174086400.0,28166400.0,0.4531,0.5313,0.1719,2.297347639156603
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.7500,0.0000",1.0000,0.7500,0.0000,"0.5313,0.4844,0.1719",0.5313,0.4844,0.1719,100,10000,9208,0.9208,0.02652157701086253,0.4278596418350935,0.4665345982142857,655360000.0,327680000.0,163840000.0,348166400.0,158726400.0,28166400.0,0.5313,0.4844,0.1719,2.1434637513007906
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,1.0000,0.0000",1.0000,1.0000,0.0000,"0.5313,0.5313,0.1719",0.5313,0.5313,0.1719,100,10000,9208,0.9208,0.02903753107879311,0.42784812331199645,0.4799274553571429,655360000.0,327680000.0,163840000.0,348166400.0,174086400.0,28166400.0,0.5313,0.5313,0.1719,2.0836482448286686
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.2500,0.5000",0.2500,0.2500,0.5000,"0.2031,0.2344,0.4219",0.2031,0.2344,0.4219,100,10000,9200,0.92,0.020837468376848845,0.44110597386956213,0.24332030203683036,655360000.0,327680000.0,163840000.0,133126388.0,76806400.0,69126400.0,0.2031,0.2344,0.4219,4.109809134827699
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.2500,0.7500",0.2500,0.2500,0.7500,"0.2031,0.2344,0.4777",0.2031,0.2344,0.4777,100,10000,9200,0.92,0.020969360480085016,0.44099948823451995,0.25129481026785716,655360000.0,327680000.0,163840000.0,133126388.0,76806400.0,78272204.0,0.2031,0.2344,0.4777,3.9793897810069856
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.2500,1.0000",0.2500,0.2500,1.0000,"0.2031,0.2344,0.5313",0.2031,0.2344,0.5313,100,10000,9200,0.92,0.021984117650426925,0.44099948823451995,0.25894530203683036,655360000.0,327680000.0,163840000.0,133126388.0,76806400.0,87046400.0,0.2031,0.2344,0.5313,3.861819434969968
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.2500,0.2500,0.2500",0.2500,0.2500,0.2500,"0.2031,0.2344,0.2969",0.2031,0.2344,0.2969,100,10000,9198,0.9198,0.021001588155049832,0.4481664961576462,0.2254631591796875,655360000.0,327680000.0,163840000.0,133126388.0,76806400.0,48646400.0,0.2031,0.2344,0.2969,4.4353144151725
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.5000,0.0000",0.7500,0.5000,0.0000,"0.4531,0.3594,0.1719",0.4531,0.3594,0.1719,100,10000,9197,0.9197,0.022082658119034024,0.4269199460744858,0.386177432686942,655360000.0,327680000.0,163840000.0,296966378.0,117766396.0,28166400.0,0.4531,0.3594,0.1719,2.5894832669071537
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.5000,0.0000",1.0000,0.5000,0.0000,"0.5313,0.3594,0.1719",0.5313,0.3594,0.1719,100,10000,9194,0.9194,0.026726013938896356,0.4286990995705128,0.4308203107561384,655360000.0,327680000.0,163840000.0,348166400.0,117766398.0,28166400.0,0.5313,0.3594,0.1719,2.3211533324528895
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"1.0000,0.2500,0.0000",1.0000,0.2500,0.0000,"0.5313,0.2344,0.1719",0.5313,0.2344,0.1719,100,10000,9173,0.9173,0.02674596810946241,0.44849416613578796,0.39510602678571427,655360000.0,327680000.0,163840000.0,348166400.0,76806400.0,28166400.0,0.5313,0.2344,0.1719,2.5309662019970904
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.7500,0.2500,0.0000",0.7500,0.2500,0.0000,"0.4531,0.2344,0.1719",0.4531,0.2344,0.1719,100,10000,9166,0.9166,0.022235725845675916,0.4521362380683422,0.35046315046037946,655360000.0,327680000.0,163840000.0,296966378.0,76806400.0,28166400.0,0.4531,0.2344,0.1719,2.853367033556505
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.5000,0.0000",0.5000,0.5000,0.0000,"0.3281,0.3594,0.1719",0.3281,0.3594,0.1719,100,10000,9156,0.9156,0.02218389148823917,0.43939616248011587,0.31474886474609376,655360000.0,327680000.0,163840000.0,215046384.0,117766394.0,28166400.0,0.3281,0.3594,0.1719,3.1771361615766103
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.2500,0.0000",0.5000,0.2500,0.0000,"0.3281,0.2344,0.1719",0.3281,0.2344,0.1719,100,10000,9155,0.9155,0.022135139892343433,0.44915014795958996,0.2790345807756696,655360000.0,327680000.0,163840000.0,215046384.0,76806396.0,28166400.0,0.3281,0.2344,0.1719,3.5837851968747625
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,0.7500,0.0000",0.5000,0.7500,0.0000,"0.3281,0.4844,0.1719",0.3281,0.4844,0.1719,100,10000,9149,0.9149,0.02199239408830181,0.4387093821913004,0.3504631539481027,655360000.0,327680000.0,163840000.0,215046384.0,158726398.0,28166400.0,0.3281,0.4844,0.1719,2.8533670051604973
llmint8,llmint8_fp16_int2,fp16_int2,fp16,int2,"0.5000,1.0000,0.0000",0.5000,1.0000,0.0000,"0.3281,0.5313,0.1719",0.3281,0.5313,0.1719,100,10000,9146,0.9146,0.025695870639756323,0.4389486801624298,0.36385601283482144,655360000.0,327680000.0,163840000.0,215046384.0,174086400.0,28166400.0,0.3281,0.5313,0.1719,2.748339905692219
