compressor,compressor_policy,llm_policy,outlier_precision,regular_precision,outlier_values,outlier0,outlier1,outlier2,k_values,k0,k1,k2,num_batches,num_samples,correct_count,avg_accuracy,avg_latency,avg_ce_loss,avg_payload_ratio,tp0_original_bytes,tp1_original_bytes,tp2_original_bytes,tp0_compressed_bytes,tp1_compressed_bytes,tp2_compressed_bytes,tp0_payload_ratio,tp1_payload_ratio,tp2_payload_ratio,avg_compression_ratio
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,1.0000,1.0000",1.0000,1.0000,1.0000,"0.2813,0.2813,0.2813",0.2813,0.2813,0.2813,100,10000,9323,0.9323,0.028401966530364007,0.3586630817502737,0.28126778738839286,655360000.0,327680000.0,163840000.0,184326800.0,92166800.0,46086800.0,0.2813,0.2813,0.2813,3.5553307020513336
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.7500,0.5000",1.0000,0.7500,0.5000,"0.2813,0.2969,0.2969",0.2813,0.2969,0.2969,100,10000,9322,0.9322,0.022502113275695592,0.3586763469874859,0.2879642159598214,655360000.0,327680000.0,163840000.0,184326800.0,97286800.0,48646800.0,0.2813,0.2969,0.2969,3.4726536999289044
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,1.0000,0.7500",0.5000,1.0000,0.7500,"0.2031,0.2813,0.3232",0.2031,0.2813,0.3232,100,10000,9322,0.9322,0.022669221768155695,0.36381293669342996,0.24260552542550223,655360000.0,327680000.0,163840000.0,133126792.0,92166800.0,52945833.0,0.2031,0.2813,0.3232,4.121917661381021
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,1.0000,0.5000",0.5000,1.0000,0.5000,"0.2031,0.2813,0.2969",0.2031,0.2813,0.2969,100,10000,9322,0.9322,0.022693108138628303,0.3637946455925703,0.23885706612723215,655360000.0,327680000.0,163840000.0,133126792.0,92166800.0,48646800.0,0.2031,0.2813,0.2969,4.186604215708358
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,1.0000,1.0000",0.5000,1.0000,1.0000,"0.2031,0.2813,0.2813",0.2031,0.2813,0.2813,100,10000,9322,0.9322,0.025496059735305606,0.36381293669342996,0.2366249232700893,655360000.0,327680000.0,163840000.0,133126792.0,92166800.0,46086800.0,0.2031,0.2813,0.2813,4.226097514075372
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,0.7500,0.2500",0.5000,0.7500,0.2500,"0.2031,0.2969,0.2344",0.2031,0.2969,0.2344,100,10000,9320,0.932,0.020582164495717734,0.36589622765779495,0.23439277954101562,655360000.0,327680000.0,163840000.0,133126792.0,97286799.0,38406800.0,0.2031,0.2969,0.2344,4.266343024551289
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.5000,0.2500",1.0000,0.5000,0.2500,"0.2813,0.2344,0.2344",0.2813,0.2344,0.2344,100,10000,9319,0.9319,0.022493008458986878,0.3609060352295637,0.26117849993024556,655360000.0,327680000.0,163840000.0,184326800.0,76806799.0,38406799.0,0.2813,0.2344,0.2344,3.8287990790477617
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.2500,0.5000",1.0000,0.2500,0.5000,"0.2813,0.1719,0.2969",0.2813,0.1719,0.2969,100,10000,9318,0.9318,0.022638620333746074,0.3710242841392756,0.2522499293736049,655360000.0,327680000.0,163840000.0,184326800.0,56326799.0,48646800.0,0.2813,0.1719,0.2969,3.9643222199634782
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,1.0000,0.2500",0.5000,1.0000,0.2500,"0.2031,0.2813,0.2344",0.2031,0.2813,0.2344,100,10000,9318,0.9318,0.02276244184235111,0.3659591761231422,0.22992849469866072,655360000.0,327680000.0,163840000.0,133126792.0,92166800.0,38406800.0,0.2031,0.2813,0.2344,4.349178214342587
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,0.5000,0.2500",0.5000,0.5000,0.2500,"0.2031,0.2344,0.2344",0.2031,0.2344,0.2344,100,10000,9317,0.9317,0.02066514819394797,0.36687751263380053,0.21653563668387277,655360000.0,327680000.0,163840000.0,133126792.0,76806799.0,38406800.0,0.2031,0.2344,0.2344,4.618177475608468
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.2500,0.7500",1.0000,0.2500,0.7500,"0.2813,0.1719,0.3231",0.2813,0.1719,0.3231,100,10000,9316,0.9316,0.02251421654596925,0.37107780665159223,0.25598559831891743,655360000.0,327680000.0,163840000.0,184326800.0,56326799.0,52931164.0,0.2813,0.1719,0.3231,3.9064697645769852
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.2500,1.0000",1.0000,0.2500,1.0000,"0.2813,0.1719,0.2813",0.2813,0.1719,0.2813,100,10000,9316,0.9316,0.026535629739519208,0.37107780665159223,0.25001778651646206,655360000.0,327680000.0,163840000.0,184326800.0,56326799.0,46086800.0,0.2813,0.1719,0.2813,3.9997154359822176
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.2500,0.2500",1.0000,0.2500,0.2500,"0.2813,0.1719,0.2344",0.2813,0.1719,0.2344,100,10000,9314,0.9314,0.02276883505517617,0.37387499906122684,0.24332135707310268,655360000.0,327680000.0,163840000.0,184326800.0,56326799.0,38406799.0,0.2813,0.1719,0.2344,4.109791314781971
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,0.2500,0.5000",0.7500,0.2500,0.5000,"0.2656,0.1719,0.2969",0.2656,0.1719,0.2969,100,10000,9310,0.931,0.02057219312991947,0.37201122641563417,0.24332134922572546,655360000.0,327680000.0,163840000.0,174086789.0,56326800.0,48646800.0,0.2656,0.1719,0.2969,4.109791447327195
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,0.2500,0.7500",0.5000,0.2500,0.7500,"0.2031,0.1719,0.3242",0.2031,0.1719,0.3242,100,10000,9304,0.9304,0.020634882056619973,0.37734725154936316,0.21150435355050223,655360000.0,327680000.0,163840000.0,133126792.0,56326800.0,53116521.0,0.2031,0.1719,0.3242,4.728035065061787
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,0.2500,1.0000",0.5000,0.2500,1.0000,"0.2031,0.1719,0.2813",0.2031,0.1719,0.2813,100,10000,9304,0.9304,0.021783338263630866,0.37734725154936316,0.2053749232700893,655360000.0,327680000.0,163840000.0,133126792.0,56326800.0,46086800.0,0.2031,0.1719,0.2813,4.869143632910316
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,0.2500,0.5000",0.5000,0.2500,0.5000,"0.2031,0.1719,0.2969",0.2031,0.1719,0.2969,100,10000,9303,0.9303,0.020667340087238698,0.3773898059874773,0.20760706612723215,655360000.0,327680000.0,163840000.0,133126792.0,56326800.0,48646800.0,0.2031,0.1719,0.2969,4.8167917337994135
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,0.2500,0.7500",0.7500,0.2500,0.7500,"0.2656,0.1719,0.3232",0.2656,0.1719,0.3232,100,10000,9302,0.9302,0.020568323428742586,0.3719429088383913,0.24707862548828124,655360000.0,327680000.0,163840000.0,174086789.0,56326800.0,52955945.0,0.2656,0.1719,0.3232,4.047294653771778
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,0.2500,1.0000",0.7500,0.2500,1.0000,"0.2656,0.1719,0.2813",0.2656,0.1719,0.2813,100,10000,9302,0.9302,0.021676624910905957,0.3719429088383913,0.24108920636858258,655360000.0,327680000.0,163840000.0,174086789.0,56326800.0,46086800.0,0.2656,0.1719,0.2813,4.147842265784298
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,0.2500,0.2500",0.7500,0.2500,0.2500,"0.2656,0.1719,0.2344",0.2656,0.1719,0.2344,100,10000,9295,0.9295,0.020591079257428646,0.37536440551280975,0.234392777797154,655360000.0,327680000.0,163840000.0,174086789.0,56326800.0,38406800.0,0.2656,0.1719,0.2344,4.266343056292505
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.5000,0.2500,0.2500",0.5000,0.2500,0.2500,"0.2031,0.1719,0.2344",0.2031,0.1719,0.2344,100,10000,9291,0.9291,0.02061613420257345,0.3782315794378519,0.19867849382672992,655360000.0,327680000.0,163840000.0,133126792.0,56326800.0,38406799.0,0.2031,0.1719,0.2344,5.033257403652923
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,1.0000,0.7500",0.2500,1.0000,0.7500,"0.1406,0.2813,0.3247",0.1406,0.2813,0.3247,100,10000,9223,0.9223,0.022500150876585395,0.42314111575484276,0.20711473824637278,655360000.0,327680000.0,163840000.0,92166794.0,92166800.0,53202157.0,0.1406,0.2813,0.3247,4.828241623299896
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,1.0000,1.0000",0.2500,1.0000,1.0000,"0.1406,0.2813,0.2813",0.1406,0.2813,0.2813,100,10000,9223,0.9223,0.025622912051621826,0.42314111575484276,0.20091063929966518,655360000.0,327680000.0,163840000.0,92166794.0,92166800.0,46086800.0,0.1406,0.2813,0.2813,4.977337205664183
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,1.0000,0.5000",0.2500,1.0000,0.5000,"0.1406,0.2813,0.2969",0.1406,0.2813,0.2969,100,10000,9222,0.9222,0.022832399494946004,0.42299954511225224,0.20314278215680803,655360000.0,327680000.0,163840000.0,92166794.0,92166800.0,48646800.0,0.1406,0.2813,0.2969,4.922645980245016
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.7500,0.2500",0.2500,0.7500,0.2500,"0.1406,0.2969,0.2344",0.1406,0.2969,0.2344,100,10000,9220,0.922,0.02074967912165448,0.4282391548156738,0.19867849469866072,655360000.0,327680000.0,163840000.0,92166794.0,97286798.0,38406800.0,0.1406,0.2969,0.2344,5.033257381563708
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.7500,0.7500",0.2500,0.7500,0.7500,"0.1406,0.2969,0.3247",0.1406,0.2969,0.3247,100,10000,9219,0.9219,0.020620465215761215,0.42312961630523205,0.2115791268484933,655360000.0,327680000.0,163840000.0,92166794.0,97286798.0,53202277.0,0.1406,0.2969,0.3247,4.72636414988174
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.7500,1.0000",0.2500,0.7500,1.0000,"0.1406,0.2969,0.2813",0.1406,0.2969,0.2813,100,10000,9219,0.9219,0.021727604335173966,0.42312961630523205,0.2053749232700893,655360000.0,327680000.0,163840000.0,92166794.0,97286798.0,46086800.0,0.1406,0.2969,0.2813,4.869143632910316
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.7500,0.5000",0.2500,0.7500,0.5000,"0.1406,0.2969,0.2969",0.1406,0.2969,0.2969,100,10000,9218,0.9218,0.020657600357662887,0.4229861628264189,0.20760706612723215,655360000.0,327680000.0,163840000.0,92166794.0,97286798.0,48646800.0,0.1406,0.2969,0.2969,4.8167917337994135
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.5000,0.5000",0.2500,0.5000,0.5000,"0.1406,0.2344,0.2969",0.1406,0.2344,0.2969,100,10000,9218,0.9218,0.020703377991449088,0.4230568478256464,0.1897499232700893,655360000.0,327680000.0,163840000.0,92166794.0,76806798.0,48646800.0,0.1406,0.2344,0.2969,5.270094357701552
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,1.0000,0.2500",0.2500,1.0000,0.2500,"0.1406,0.2813,0.2344",0.1406,0.2813,0.2344,100,10000,9218,0.9218,0.022857753364369272,0.42874143533408643,0.1942142098563058,655360000.0,327680000.0,163840000.0,92166794.0,92166800.0,38406799.0,0.1406,0.2813,0.2344,5.14895383164741
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.5000,0.7500",0.2500,0.5000,0.7500,"0.1406,0.2344,0.3250",0.1406,0.2344,0.3250,100,10000,9217,0.9217,0.020703986317384987,0.42297580651938915,0.19375758754185268,655360000.0,327680000.0,163840000.0,92166794.0,76806798.0,53243110.0,0.1406,0.2344,0.325,5.16108820659214
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.5000,1.0000",0.2500,0.5000,1.0000,"0.1406,0.2344,0.2813",0.1406,0.2344,0.2813,100,10000,9217,0.9217,0.021981535574886947,0.42297580651938915,0.18751778041294642,655360000.0,327680000.0,163840000.0,92166794.0,76806798.0,46086800.0,0.1406,0.2344,0.2813,5.332827627320609
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,0.5000,0.0000",0.7500,0.5000,0.0000,"0.2656,0.2344,0.1719",0.2656,0.2344,0.1719,100,10000,9214,0.9214,0.021744349540676923,0.42331586122512815,0.24332134660993304,655360000.0,327680000.0,163840000.0,174086789.0,76806797.0,28166800.0,0.2656,0.2344,0.1719,4.109791491508938
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.5000,0.2500",0.2500,0.5000,0.2500,"0.1406,0.2344,0.2344",0.1406,0.2344,0.2344,100,10000,9213,0.9213,0.020867808947805315,0.4275418882071972,0.18082135096958704,655360000.0,327680000.0,163840000.0,92166794.0,76806798.0,38406799.0,0.1406,0.2344,0.2344,5.530320366692722
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,0.7500,0.0000",0.7500,0.7500,0.0000,"0.2656,0.2969,0.1719",0.2656,0.2969,0.1719,100,10000,9210,0.921,0.02139162880368531,0.42816592775285245,0.2611784920828683,655360000.0,327680000.0,163840000.0,174086789.0,97286800.0,28166800.0,0.2656,0.2969,0.1719,3.82879919408798
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.7500,0.0000",1.0000,0.7500,0.0000,"0.2813,0.2969,0.1719",0.2813,0.2969,0.1719,100,10000,9208,0.9208,0.026556466731708497,0.4278765490651131,0.27010707310267856,655360000.0,327680000.0,163840000.0,184326800.0,97286800.0,28166800.0,0.2813,0.2969,0.1719,3.7022355190967535
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.7500,1.0000,0.0000",0.7500,1.0000,0.0000,"0.2656,0.2813,0.1719",0.2656,0.2813,0.1719,100,10000,9207,0.9207,0.025255711274221538,0.4283926518261433,0.2567142063685826,655360000.0,327680000.0,163840000.0,174086789.0,92166800.0,28166800.0,0.2656,0.2813,0.1719,3.895382394865323
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.2500,0.5000",0.2500,0.2500,0.5000,"0.1406,0.1719,0.2969",0.1406,0.1719,0.2969,100,10000,9206,0.9206,0.020711637896019965,0.4400086072087288,0.17189278128487723,655360000.0,327680000.0,163840000.0,92166794.0,56326799.0,48646800.0,0.1406,0.1719,0.2969,5.817579961910698
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,1.0000,0.0000",1.0000,1.0000,0.0000,"0.2813,0.2813,0.1719",0.2813,0.2813,0.1719,100,10000,9206,0.9206,0.029449967290274798,0.4274743055552244,0.26564278738839286,655360000.0,327680000.0,163840000.0,184326800.0,92166800.0,28166800.0,0.2813,0.2813,0.1719,3.764453798393227
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.2500,0.7500",0.2500,0.2500,0.7500,"0.1406,0.1719,0.3248",0.1406,0.1719,0.3248,100,10000,9204,0.9204,0.020839005538728087,0.4399079264700413,0.1758793927873884,655360000.0,327680000.0,163840000.0,92166794.0,56326799.0,53218965.0,0.1406,0.1719,0.3248,5.685714421409499
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.2500,1.0000",0.2500,0.2500,1.0000,"0.1406,0.1719,0.2813",0.1406,0.1719,0.2813,100,10000,9204,0.9204,0.021995462162885816,0.4399079264700413,0.16966063842773438,655360000.0,327680000.0,163840000.0,92166794.0,56326799.0,46086800.0,0.1406,0.1719,0.2813,5.894119044152614
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"0.2500,0.2500,0.2500",0.2500,0.2500,0.2500,"0.1406,0.1719,0.2344",0.1406,0.1719,0.2344,100,10000,9196,0.9196,0.020816534766927363,0.44661400735378265,0.1629642098563058,655360000.0,327680000.0,163840000.0,92166794.0,56326799.0,38406800.0,0.1406,0.1719,0.2344,6.136316685005579
llmint8,llmint8_INT8INT2,INT8INT2,int8,int2,"1.0000,0.5000,0.0000",1.0000,0.5000,0.0000,"0.2813,0.2344,0.1719",0.2813,0.2344,0.1719,100,10000,9196,0.9196,0.025673525906167925,0.42828523233532906,0.2522499293736049,655360000.0,327680000.0,163840000.0,184326800.0,76806799.0,28166800.0,0.2813,0.2344,0.1719,3.9643222199634782
